economy,time,Country,Time,DT.DOD.DECT.GN.ZS,FP.CPI.TOTL.ZG,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,SI.POV.GINI,SL.UEM.TOTL.ZS
MEX,YR2014,Mexico,2014,40.8517099366641,4.01861608078679,,2.50376350288664,9862.48125444199,48.9,4.819
MEX,YR2013,Mexico,2013,39.111064663244,3.80639069747204,,0.852101559410627,9738.71059803658,,4.921
MEX,YR2012,Mexico,2012,35.2377254920235,4.11150981070289,,3.55321075993527,9782.51776305354,49.6,4.892
MEX,YR2011,Mexico,2011,29.0507246273433,3.40737824605742,,3.44404505794418,9575.93437788582,,5.175
MEX,YR2010,Mexico,2010,28.5700387934223,4.15672722680174,,4.9713345832195,9389.06722084275,47.7,5.303
MEX,YR2009,Mexico,2009,26.9674757913441,5.29735584228856,,-6.29525055780502,9074.1188145564,,5.356
MEX,YR2008,Mexico,2008,21.6625866162173,5.12498274575896,,0.943331863036903,9826.3421836048,50.8,3.874
MEX,YR2007,Mexico,2007,23.1063024261954,3.96684905458235,,2.07786393438754,9877.69532644737,,3.628
MEX,YR2006,Mexico,2006,22.0731084517312,3.62946762439132,,4.80501352746852,9813.8280424425,49.7,3.566
MEX,YR2005,Mexico,2005,24.1351947655204,3.98805714597437,,2.11324712586392,9491.51730225718,50.9,3.558
MEX,YR2004,Mexico,2004,25.8629949355891,4.68840884843143,,3.56544100946846,9421.28975988024,50.3,3.937
MEX,YR2003,Mexico,2003,26.3218083485224,4.54690012118718,,1.18554486709559,9221.99666693097,,3.455
MEX,YR2002,Mexico,2002,24.1586324842924,5.03072733151295,,-0.236588001922641,9242.27886130016,50.6,3.003
MEX,YR2001,Mexico,2001,25.9016210744203,6.36773806235037,,-0.450845253215945,9398.35074355724,,2.627
MEX,YR2000,Mexico,2000,24.5014645736466,9.49156149435403,18.1918633340197,5.02928399378261,9581.96970210753,53.4,2.646
MEX,YR1999,Mexico,1999,30.0607831007405,16.5856169707538,19.4785244628191,2.75503039300564,9264.97729259968,,2.598
MEX,YR1998,Mexico,1998,31.4567835757741,15.9283950119353,21.0082173789952,6.18507893082885,9161.89527783381,53.3,3.733
MEX,YR1997,Mexico,1997,29.1474328822531,20.6256287259247,19.7405052707619,7.19887615284711,8770.84481553539,,4.235
MEX,YR1996,Mexico,1996,37.6815596061517,34.3783832235168,23.9323468344639,6.21829715869302,8320.65295694833,52.0,5.465
MEX,YR1995,Mexico,1995,45.4530367262507,34.9992712889592,30.7434988919319,-5.91029962358286,7970.64038496182,,7.095
MEX,YR1994,Mexico,1994,25.8625661019977,6.96581237191123,26.8438813996716,4.39412788764169,8623.48043007968,53.4,4.436
MEX,YR1993,Mexico,1993,25.4259968879293,9.75146045357553,19.2441733425118,2.86699945461075,8411.79621338297,,3.365
MEX,YR1992,Mexico,1992,31.8061738071114,15.5078962533573,28.1470540238128,3.56861354412243,8330.26426802488,52.3,3.235
MEX,YR1991,Mexico,1991,37.5066955910725,22.662359455061,38.2182364854974,3.97590497138043,8197.01179494896,,3.145
MEX,YR1990,Mexico,1990,41.4065546579064,26.6516725646771,46.6268573934833,5.25004329944582,8036.86114412537,,
MEX,YR1989,Mexico,1989,44.1181970772595,20.0078767139978,,3.62544873456009,7783.80581012845,50.1,
MEX,YR1988,Mexico,1988,57.0065085595288,114.162258549066,,1.21826122938586,7657.7274754579,,
MEX,YR1987,Mexico,1987,77.9107697547345,131.82738392309,,2.06336322631584,7716.49731737025,,
MEX,YR1986,Mexico,1986,79.5703417725586,86.2333169923538,,-3.92995990782299,7713.61215366042,,
MEX,YR1985,Mexico,1985,52.1162833961507,57.7484484008702,,1.91921578613494,8194.16249388144,,
MEX,YR1984,Mexico,1984,54.5582877317912,65.4488071277602,,3.51341334932273,8207.92337537128,48.5,
MEX,YR1983,Mexico,1983,63.3543373573605,101.874938435992,,-4.62412795987231,8098.51642174164,,
MEX,YR1982,Mexico,1982,50.0602040201958,58.9134198531048,,-0.0495863656386035,8676.57130971348,,
MEX,YR1981,Mexico,1981,30.9089348657191,27.9337625982399,,9.58584115454994,8875.07151189312,,
MEX,YR1980,Mexico,1980,28.9135432044519,26.3516513562834,,8.75662242586424,8290.28898927734,,
MEX,YR1979,Mexico,1979,32.9410733103811,18.1912462987643,,9.69817013704461,7814.54966733746,,
MEX,YR1978,Mexico,1978,36.0081813107876,17.4572925678265,,8.95694232786306,7309.60711423978,,
MEX,YR1977,Mexico,1977,39.3851714009537,29.0641247103461,,3.39063970656844,6888.5789464534,,
MEX,YR1976,Mexico,1976,27.8665871530657,15.824722489347,,4.41744413626853,6845.37111751372,,
MEX,YR1975,Mexico,1975,21.3509061437009,14.9445346409267,,5.74448504862428,6740.62499353237,,
MEX,YR1974,Mexico,1974,19.9036052164824,23.7840154425787,,5.77682723020618,6559.30112736973,,
MEX,YR1973,Mexico,1973,19.5959007979127,12.0819394612938,,7.86111986063614,6385.19714673421,,
MEX,YR1972,Mexico,1972,18.8150003708253,4.94369236377875,,8.22880731245257,6099.20317390896,,
MEX,YR1971,Mexico,1971,19.8139260114195,5.46902899376838,,3.76246768495716,5809.39879118197,,
MEX,YR1970,Mexico,1970,20.3375146245684,5.00341205483431,,6.50248403469675,5774.7704592642,,
MEX,YR1969,Mexico,1969,,3.36700336711678,,3.41862002349839,5596.39687793608,,
MEX,YR1968,Mexico,1968,,2.33395093467026,,9.42327881831926,5589.05119200198,,
MEX,YR1967,Mexico,1967,,3.01694847502148,,5.85492487897324,5278.10822022788,,
MEX,YR1966,Mexico,1966,,4.21578837738435,,6.09613930256681,5153.81469089099,,
MEX,YR1965,Mexico,1965,,3.56803865742936,,7.09999999747173,5021.3479928949,,
MEX,YR1964,Mexico,1964,,2.33790317234362,,11.9054807657866,4845.87442780417,,
MEX,YR1963,Mexico,1963,,0.594055008461965,,8.10688692761114,4474.72750864397,,
MEX,YR1962,Mexico,1962,,1.19898417815082,,4.66441467253127,4276.14326508853,,
MEX,YR1961,Mexico,1961,,1.6087596908193,,5.00000000072309,4219.18150869443,,
MEX,YR1960,Mexico,1960,,4.92751886903116,,,4145.79302184391,,
BRA,YR2023,Brazil,2023,28.628650184641,4.59356282283204,83.0317498511131,3.24165532813583,9288.02594608687,51.6,7.947
BRA,YR2022,Brazil,2022,30.5621181630478,9.28010608956873,79.1023218876878,3.01669435408112,9032.08377657776,52.0,9.231
BRA,YR2021,Brazil,2021,35.2910131878973,8.30165975585673,85.0115036759105,4.7626043797061,8799.22844579944,52.9,13.158
BRA,YR2020,Brazil,2020,38.0076646022397,3.21176803803376,98.7098819481716,-3.27675879612903,8435.01046209185,48.9,13.697
BRA,YR2019,Brazil,2019,31.1964144613097,3.73297621216894,92.5652532010336,1.22077782271943,8771.43950372603,53.5,11.936
BRA,YR2018,Brazil,2018,29.9289604206331,3.66485028376729,86.6078841230118,1.78366676137003,8722.33529970988,53.9,12.329
BRA,YR2017,Brazil,2017,26.8156664558868,3.44637335032669,83.6692026484793,1.32286905390815,8628.25209645723,53.3,12.792
BRA,YR2016,Brazil,2016,30.9090873467642,8.73914352329393,73.4188038098507,-3.2759169063211,8577.84277969667,53.4,11.58
BRA,YR2015,Brazil,2015,30.7299282835538,9.02990102416136,67.5375540389418,-3.54576339347278,8936.1955889444,51.9,8.538
BRA,YR2014,Brazil,2014,23.1060429665359,6.32904015516139,58.4572711007508,0.503955740273241,9338.34170840985,52.0,6.755
BRA,YR2013,Brazil,2013,19.8377244708135,6.20431066640101,57.2284093858434,3.0048226702888,9366.73824670239,52.7,7.071
BRA,YR2012,Brazil,2012,18.3256247191339,5.40349914036997,59.8494900102759,1.92117598509462,9167.49818450433,53.4,7.251
BRA,YR2011,Brazil,2011,15.8516033318801,6.6364496221309,59.341658294152,3.97442307944702,9067.99212019529,52.9,7.578
BRA,YR2010,Brazil,2010,16.4609633891935,5.03872690108075,61.3187804640802,7.52822581812151,8792.63334959864,,8.42
BRA,YR2009,Brazil,2009,17.2780448195865,4.88803479876799,,-0.12581200299141,8246.09612122851,53.7,9.419
BRA,YR2008,Brazil,2008,15.8956462087501,5.67859390284168,,5.09419544811998,8330.76364001877,54.0,8.268
BRA,YR2007,Brazil,2007,17.4373059288235,3.64127299102652,,6.06987060733128,8003.2532101272,54.9,9.28
BRA,YR2006,Brazil,2006,17.9925275401458,4.18356812896909,,3.96198870899485,7622.03919432148,55.6,9.692
BRA,YR2005,Brazil,2005,21.7546275711234,6.86953720898964,,3.20213206216255,7409.56827992249,56.3,10.551
BRA,YR2004,Brazil,2004,33.9781537953332,6.59718509985963,,5.75996463685998,7258.78101654079,56.5,10.072
BRA,YR2003,Brazil,2003,43.6447539570516,14.7149197228147,,1.14082899877101,6941.43965883253,57.6,11.168
BRA,YR2002,Brazil,2002,47.0768538372546,8.45016437708331,,3.05346185683619,6944.62257593723,58.1,10.641
BRA,YR2001,Brazil,2001,42.4435005758245,6.84035902487523,,1.3898964044581,6823.0331851176,58.4,10.649
BRA,YR2000,Brazil,2000,38.096473476996,7.04414105947266,,4.38794944364869,6817.78345634413,,10.889
BRA,YR1999,Brazil,1999,42.1767806671039,4.85844749902667,,0.467937566679467,6621.63600079445,59.0,11.125
BRA,YR1998,Brazil,1998,28.6093884024265,3.19507629280052,,0.338097901952338,6687.49446621217,59.6,10.15
BRA,YR1997,Brazil,1997,22.9073572977231,6.92671251629154,,3.39484598531597,6764.85764267331,59.8,9.003
BRA,YR1996,Brazil,1996,21.6665361778305,15.7576656002606,,2.20886405051482,6640.72624266152,59.8,8.035
BRA,YR1995,Brazil,1995,21.2189844098868,66.0070335542481,,4.2237936336472,6596.33496795058,59.5,7.092
BRA,YR1994,Brazil,1994,30.2671190323539,2075.88839757325,,5.8528703643893,6427.1682800904,,6.579
BRA,YR1993,Brazil,1993,40.2418824846136,1927.38079016026,,4.92469000463774,6167.46021218994,60.1,6.03
BRA,YR1992,Brazil,1992,40.2284403068835,951.962053052818,,-0.544072051030298,5973.98216883419,53.1,7.086
BRA,YR1991,Brazil,1991,36.2352775207343,432.786661926461,,1.0321895854696,6107.64813406258,,6.887
BRA,YR1990,Brazil,1990,32.1065884304153,2947.732772483,,-4.35000000000022,6149.86718171298,60.5,
BRA,YR1989,Brazil,1989,26.4069983849145,1430.7237251472,,3.16000000000032,6545.42500266815,63.2,
BRA,YR1988,Brazil,1988,37.2701745469958,629.114509120897,,-0.059999999999917,6463.0047088078,61.4,
BRA,YR1987,Brazil,1987,42.5779229973393,228.336162575513,,3.52999999999983,6591.60807033276,59.6,
BRA,YR1986,Brazil,1986,42.8010801980531,147.142826237604,,7.48999999999982,6494.28013196959,58.4,
BRA,YR1985,Brazil,1985,49.3562670795796,225.989665211895,,7.85000000000042,6167.51272700545,55.5,
BRA,YR1984,Brazil,1984,52.9382283982201,192.121733132051,,5.39999999999988,5841.74919254,58.3,
BRA,YR1983,Brazil,1983,51.7231840196999,135.027682230473,,-2.92999999999996,5664.96303325051,58.9,
BRA,YR1982,Brazil,1982,35.3362197646868,100.54335919485,,0.829999999999529,5967.77830926407,58.4,
BRA,YR1981,Brazil,1981,32.4208251487198,101.725072957927,,-4.24999999999956,6055.09711763363,57.9,
BRA,YR1980,Brazil,1980,31.6691441907546,,,9.19999999999976,6472.8514012089,,
BRA,YR1979,Brazil,1979,28.2240868693677,,,6.7595601220408,6069.05404485017,,
BRA,YR1978,Brazil,1978,28.0660302162939,,,4.96989768924738,5821.49064272897,,
BRA,YR1977,Brazil,1977,24.5306428494806,,,4.93432806978961,5679.7852565026,,
BRA,YR1976,Brazil,1976,22.4805684309467,,,10.2571295347867,5543.43574164572,,
BRA,YR1975,Brazil,1975,22.7686658623387,,,5.16664908406321,5148.9100263446,,
BRA,YR1974,Brazil,1974,21.5335073009743,,,8.15393868457201,5013.81667045545,,
BRA,YR1973,Brazil,1973,19.2215423784086,,,13.9687217796782,4748.26191756201,,
BRA,YR1972,Brazil,1972,20.4280406556533,,,11.9403481162508,4268.38335589405,,
BRA,YR1971,Brazil,1971,15.8702009003508,,,11.3429219931908,3907.01181027174,,
BRA,YR1970,Brazil,1970,14.3406853099033,,,10.4,3595.95044908964,,
BRA,YR1969,Brazil,1969,,,,9.49999999999993,3338.76209023096,,
BRA,YR1968,Brazil,1968,,,,9.79999999999998,3126.53512211915,,
BRA,YR1967,Brazil,1967,,,,4.2,2921.37209027165,,
BRA,YR1966,Brazil,1966,,,,6.7000000000001,2878.69946229799,,
BRA,YR1965,Brazil,1965,,,,2.40000000000001,2772.67144490813,,
BRA,YR1964,Brazil,1964,,,,3.39999999999985,2785.07411170014,,
BRA,YR1963,Brazil,1963,,,,0.600000000000065,2772.57963005713,,
BRA,YR1962,Brazil,1962,,,,6.59999999999992,2838.47197259622,,
BRA,YR1961,Brazil,1961,,,,8.60000000000014,2743.38857281135,,
BRA,YR1960,Brazil,1960,,,,,2603.51871089146,,
